STATIONS_ID;MESS_DATUM;QN_8;   P;  P0;eor
       3379;2018051509;    3; 1010.4;  950.0;eor
       3379;2018051510;    3; 1010.4;  950.0;eor
       3379;2018051511;    3; 1011.1;  950.1;eor
       3379;2018051512;    3; 1010.8;  950.1;eor
       3379;2018051513;    3; 1011.2;  950.4;eor
       3379;2018051514;    3; 1011.0;  950.2;eor
       3379;2018051515;    3; 1010.5;  950.0;eor
       3379;2018051516;    3; 1010.0;  949.7;eor
       3379;2018051517;    3; 1010.3;  949.9;eor
       3379;2018051518;    3; 1011.8;  950.7;eor
       3379;2018051519;    3; 1012.2;  950.8;eor
       3379;2018051520;    3; 1012.7;  951.2;eor
       3379;2018051521;    3; 1012.7;  951.3;eor
       3379;2018051522;    3; 1012.7;  951.3;eor
       3379;2018051523;    3; 1012.9;  951.4;eor
       3379;2018051600;    3; 1013.0;  951.4;eor
       3379;2018051601;    3; 1013.0;  951.3;eor
       3379;2018051602;    3; 1012.9;  951.2;eor
       3379;2018051603;    3; 1012.6;  951.0;eor
       3379;2018051604;    3; 1012.5;  950.9;eor
       3379;2018051605;    3; 1012.6;  951.1;eor
       3379;2018051606;    3; 1013.0;  951.4;eor
       3379;2018051607;    3; 1013.0;  951.5;eor
       3379;2018051608;    3; 1013.1;  951.7;eor
       3379;2018051609;    3; 1013.3;  951.9;eor
       3379;2018051610;    3; 1013.3;  952.0;eor
       3379;2018051611;    3; 1013.6;  952.2;eor
       3379;2018051612;    3; 1013.8;  952.4;eor
       3379;2018051613;    3; 1013.4;  952.2;eor
       3379;2018051614;    3; 1013.5;  952.4;eor
       3379;2018051615;    3; 1013.6;  952.5;eor
       3379;2018051616;    3; 1013.7;  952.6;eor
       3379;2018051617;    3; 1014.5;  952.8;eor
       3379;2018051618;    3; 1014.8;  953.1;eor
       3379;2018051619;    3; 1015.0;  953.3;eor
       3379;2018051620;    3; 1015.2;  953.6;eor
       3379;2018051621;    3; 1015.5;  953.9;eor
       3379;2018051622;    3; 1015.5;  953.9;eor
       3379;2018051623;    3; 1015.8;  954.1;eor
       3379;2018051700;    3; 1015.8;  954.1;eor
       3379;2018051701;    3; 1015.7;  954.0;eor
       3379;2018051702;    3; 1015.5;  953.8;eor
       3379;2018051703;    3; 1015.5;  953.8;eor
       3379;2018051704;    3; 1015.6;  953.9;eor
       3379;2018051705;    3; 1015.5;  953.9;eor
       3379;2018051706;    3; 1015.9;  954.3;eor
       3379;2018051707;    3; 1015.8;  954.6;eor
       3379;2018051708;    3; 1015.9;  954.8;eor
       3379;2018051709;    3; 1016.0;  955.0;eor
       3379;2018051710;    3; 1015.9;  955.2;eor
       3379;2018051711;    3; 1016.1;  955.3;eor
       3379;2018051712;    3; 1015.7;  955.2;eor
       3379;2018051713;    3; 1016.0;  955.3;eor
       3379;2018051714;    3; 1016.6;  955.4;eor
       3379;2018051715;    3; 1017.3;  955.8;eor
       3379;2018051716;    3; 1016.9;  955.7;eor
       3379;2018051717;    3; 1017.0;  956.0;eor
       3379;2018051718;    3; 1017.3;  956.2;eor
       3379;2018051719;    3; 1017.9;  956.6;eor
       3379;2018051720;    3; 1018.5;  957.2;eor
       3379;2018051721;    3; 1019.0;  957.6;eor
       3379;2018051722;    3; 1018.9;  957.4;eor
       3379;2018051723;    3; 1019.1;  957.5;eor
       3379;2018051800;    3; 1019.3;  957.6;eor
       3379;2018051801;    3; 1019.2;  957.5;eor
       3379;2018051802;    3; 1019.1;  957.3;eor
       3379;2018051803;    3; 1019.0;  957.3;eor
       3379;2018051804;    3; 1019.3;  957.5;eor
       3379;2018051805;    3; 1019.6;  957.8;eor
       3379;2018051806;    3; 1019.8;  958.1;eor
       3379;2018051807;    3; 1019.8;  958.2;eor
       3379;2018051808;    3; 1019.4;  958.2;eor
       3379;2018051809;    3; 1019.0;  958.2;eor
       3379;2018051810;    3; 1018.9;  958.2;eor
       3379;2018051811;    3; 1018.4;  958.0;eor
       3379;2018051812;    3; 1017.8;  957.6;eor
       3379;2018051813;    3; 1017.0;  957.2;eor
       3379;2018051814;    3; 1016.5;  956.7;eor
       3379;2018051815;    3; 1015.9;  956.3;eor
       3379;2018051816;    3; 1015.8;  956.1;eor
       3379;2018051817;    3; 1016.0;  956.2;eor
       3379;2018051818;    3; 1016.4;  956.4;eor
       3379;2018051819;    3; 1017.0;  956.7;eor
       3379;2018051820;    3; 1017.9;  957.1;eor
       3379;2018051821;    3; 1018.4;  957.3;eor
       3379;2018051822;    3; 1018.6;  957.6;eor
       3379;2018051823;    3; 1019.0;  957.6;eor
       3379;2018051900;    3; 1019.1;  957.5;eor
       3379;2018051901;    3; 1019.1;  957.1;eor
       3379;2018051902;    3; 1019.2;  957.1;eor
       3379;2018051903;    3; 1018.8;  956.7;eor
       3379;2018051904;    3; 1018.8;  956.6;eor
       3379;2018051905;    3; 1018.8;  956.8;eor
       3379;2018051906;    3; 1019.1;  957.3;eor
       3379;2018051907;    3; 1019.1;  957.6;eor
       3379;2018051908;    3; 1018.8;  957.7;eor
       3379;2018051909;    3; 1018.4;  957.6;eor
       3379;2018051910;    3; 1017.7;  957.4;eor
       3379;2018051911;    3; 1016.9;  957.1;eor
       3379;2018051912;    3; 1016.1;  956.4;eor
       3379;2018051913;    3; 1015.9;  956.2;eor
       3379;2018051914;    3; 1016.1;  956.3;eor
       3379;2018051915;    3; 1016.2;  956.2;eor
       3379;2018051916;    3; 1016.8;  956.3;eor
       3379;2018051917;    3; 1018.6;  957.3;eor
       3379;2018051918;    3; 1019.0;  957.5;eor
       3379;2018051919;    3; 1019.7;  958.2;eor
       3379;2018051920;    3; 1020.1;  958.5;eor
       3379;2018051921;    3; 1020.2;  958.6;eor
       3379;2018051922;    3; 1019.8;  958.2;eor
       3379;2018051923;    3; 1020.0;  958.4;eor
       3379;2018052000;    3; 1019.9;  958.3;eor
       3379;2018052001;    3; 1019.5;  957.9;eor
       3379;2018052002;    3; 1019.2;  957.7;eor
       3379;2018052003;    3; 1019.0;  957.5;eor
       3379;2018052004;    3; 1019.0;  957.5;eor
       3379;2018052005;    3; 1019.1;  957.6;eor
       3379;2018052006;    3; 1019.5;  958.0;eor
       3379;2018052007;    3; 1019.4;  958.1;eor
       3379;2018052008;    3; 1019.1;  958.0;eor
       3379;2018052009;    3; 1019.0;  958.0;eor
       3379;2018052010;    3; 1019.0;  958.2;eor
       3379;2018052011;    3; 1018.2;  957.8;eor
       3379;2018052012;    3; 1017.3;  957.3;eor
       3379;2018052013;    3; 1016.3;  956.7;eor
       3379;2018052014;    3; 1015.8;  956.3;eor
       3379;2018052015;    3; 1015.8;  956.0;eor
       3379;2018052016;    3; 1015.6;  955.7;eor
       3379;2018052017;    3; 1016.0;  956.0;eor
       3379;2018052018;    3; 1016.3;  956.1;eor
       3379;2018052019;    3; 1016.4;  956.0;eor
       3379;2018052020;    3; 1016.6;  956.2;eor
       3379;2018052021;    3; 1016.7;  956.1;eor
       3379;2018052022;    3; 1016.5;  955.8;eor
       3379;2018052023;    3; 1016.5;  955.7;eor
       3379;2018052100;    3; 1016.3;  955.3;eor
       3379;2018052101;    3; 1016.2;  954.9;eor
       3379;2018052102;    3; 1016.0;  954.6;eor
       3379;2018052103;    3; 1016.2;  954.6;eor
       3379;2018052104;    3; 1016.3;  954.5;eor
       3379;2018052105;    3; 1016.1;  954.6;eor
       3379;2018052106;    3; 1015.6;  954.5;eor
       3379;2018052107;    3; 1015.0;  954.3;eor
       3379;2018052108;    3; 1014.4;  954.2;eor
       3379;2018052109;    3; 1013.8;  953.8;eor
       3379;2018052110;    3; 1013.1;  953.6;eor
       3379;2018052111;    3; 1012.6;  953.3;eor
       3379;2018052112;    3; 1012.0;  952.9;eor
       3379;2018052113;    3; 1011.2;  952.4;eor
       3379;2018052114;    3; 1010.6;  951.9;eor
       3379;2018052115;    3; 1010.3;  951.4;eor
       3379;2018052116;    3; 1011.1;  951.6;eor
       3379;2018052117;    3; 1010.7;  951.4;eor
       3379;2018052118;    3; 1010.7;  951.3;eor
       3379;2018052119;    3; 1011.3;  951.4;eor
       3379;2018052120;    3; 1011.7;  951.4;eor
       3379;2018052121;    3; 1012.3;  951.7;eor
       3379;2018052122;    3; 1012.2;  951.5;eor
       3379;2018052123;    3; 1012.1;  951.3;eor
       3379;2018052200;    3; 1012.1;  951.2;eor
       3379;2018052201;    3; 1012.1;  951.0;eor
       3379;2018052202;    3; 1012.1;  950.9;eor
       3379;2018052203;    3; 1012.3;  951.0;eor
       3379;2018052204;    3; 1012.5;  951.1;eor
       3379;2018052205;    3; 1012.5;  951.5;eor
       3379;2018052206;    3; 1012.1;  951.5;eor
       3379;2018052207;    3; 1011.8;  951.8;eor
       3379;2018052208;    3; 1011.5;  951.8;eor
       3379;2018052209;    3; 1011.1;  951.6;eor
       3379;2018052210;    3; 1010.9;  951.6;eor
       3379;2018052211;    3; 1010.8;  951.6;eor
       3379;2018052212;    3; 1010.2;  951.4;eor
       3379;2018052213;    3; 1009.7;  951.1;eor
       3379;2018052214;    3; 1008.9;  950.6;eor
       3379;2018052215;    3; 1009.1;  950.4;eor
       3379;2018052216;    3; 1009.7;  950.8;eor
       3379;2018052217;    3; 1010.6;  951.2;eor
       3379;2018052218;    3; 1010.8;  951.3;eor
       3379;2018052219;    3; 1011.6;  951.8;eor
       3379;2018052220;    3; 1012.4;  952.4;eor
       3379;2018052221;    3; 1012.9;  952.8;eor
       3379;2018052222;    3; 1012.9;  952.8;eor
       3379;2018052223;    3; 1013.8;  953.4;eor
       3379;2018052300;    3; 1013.8;  953.4;eor
       3379;2018052301;    3; 1014.0;  953.4;eor
       3379;2018052302;    3; 1014.6;  953.9;eor
       3379;2018052303;    3; 1015.0;  954.2;eor
       3379;2018052304;    3; 1015.6;  954.7;eor
       3379;2018052305;    3; 1015.9;  955.1;eor
       3379;2018052306;    3; 1016.2;  955.6;eor
       3379;2018052307;    3; 1016.4;  956.0;eor
       3379;2018052308;    3; 1016.4;  956.3;eor
       3379;2018052309;    3; 1016.3;  956.4;eor
       3379;2018052310;    3; 1016.1;  956.4;eor
       3379;2018052311;    3; 1015.4;  956.1;eor
       3379;2018052312;    3; 1015.1;  955.9;eor
       3379;2018052313;    3; 1014.6;  955.4;eor
       3379;2018052314;    3; 1014.0;  955.0;eor
       3379;2018052315;    3; 1013.7;  954.7;eor
       3379;2018052316;    3; 1014.2;  955.1;eor
       3379;2018052317;    3; 1014.3;  955.1;eor
       3379;2018052318;    3; 1014.7;  955.4;eor
       3379;2018052319;    3; 1016.0;  956.0;eor
       3379;2018052320;    3; 1016.7;  956.2;eor
       3379;2018052321;    3; 1017.0;  956.4;eor
       3379;2018052322;    3; 1017.1;  956.5;eor
       3379;2018052323;    3; 1017.0;  956.4;eor
       3379;2018052400;    3; 1017.3;  956.6;eor
       3379;2018052401;    3; 1017.4;  956.6;eor
       3379;2018052402;    3; 1017.4;  956.5;eor
       3379;2018052403;    3; 1017.8;  956.8;eor
       3379;2018052404;    3; 1017.7;  956.8;eor
       3379;2018052405;    3; 1018.1;  957.2;eor
       3379;2018052406;    3; 1018.1;  957.4;eor
       3379;2018052407;    3; 1018.2;  957.5;eor
       3379;2018052408;    3; 1018.4;  957.8;eor
       3379;2018052409;    3; 1018.7;  958.1;eor
       3379;2018052410;    3; 1018.5;  958.1;eor
       3379;2018052411;    3; 1017.7;  957.6;eor
       3379;2018052412;    3; 1017.0;  957.1;eor
       3379;2018052413;    3; 1016.7;  956.9;eor
       3379;2018052414;    3; 1015.8;  956.3;eor
       3379;2018052415;    3; 1015.7;  956.1;eor
       3379;2018052416;    3; 1015.6;  956.0;eor
       3379;2018052417;    3; 1015.6;  956.0;eor
       3379;2018052418;    3; 1016.3;  956.5;eor
       3379;2018052419;    3; 1016.8;  956.9;eor
       3379;2018052420;    3; 1018.8;  957.8;eor
       3379;2018052421;    3; 1018.3;  957.3;eor
       3379;2018052422;    3; 1018.8;  957.8;eor
       3379;2018052423;    3; 1018.7;  957.7;eor
       3379;2018052500;    3; 1018.6;  957.4;eor
       3379;2018052501;    3; 1019.0;  957.5;eor
       3379;2018052502;    3; 1019.0;  957.4;eor
       3379;2018052503;    3; 1019.2;  957.5;eor
       3379;2018052504;    3; 1019.2;  957.5;eor
       3379;2018052505;    3; 1019.0;  957.6;eor
       3379;2018052506;    3; 1018.6;  957.6;eor
       3379;2018052507;    3; 1018.2;  957.9;eor
       3379;2018052508;    3; 1017.7;  957.7;eor
       3379;2018052509;    3; 1017.2;  957.6;eor
       3379;2018052510;    3; 1016.8;  957.5;eor
       3379;2018052511;    3; 1016.5;  957.2;eor
       3379;2018052512;    3; 1016.0;  956.9;eor
       3379;2018052513;    3; 1015.6;  956.8;eor
       3379;2018052514;    3; 1015.7;  956.9;eor
       3379;2018052515;    3; 1015.7;  956.9;eor
       3379;2018052516;    3; 1016.7;  957.3;eor
       3379;2018052517;    3; 1016.8;  957.3;eor
       3379;2018052518;    3; 1017.5;  957.7;eor
       3379;2018052519;    3; 1017.9;  957.9;eor
       3379;2018052520;    3; 1018.7;  958.3;eor
       3379;2018052521;    3; 1019.3;  958.5;eor
       3379;2018052522;    3; 1019.2;  958.4;eor
       3379;2018052523;    3; 1019.5;  958.5;eor
       3379;2018052600;    3; 1019.5;  958.4;eor
       3379;2018052601;    3; 1019.6;  958.3;eor
       3379;2018052602;    3; 1020.0;  958.6;eor
       3379;2018052603;    3; 1019.9;  958.5;eor
       3379;2018052604;    3; 1020.2;  958.7;eor
       3379;2018052605;    3; 1020.3;  959.0;eor
       3379;2018052606;    3; 1019.9;  959.1;eor
       3379;2018052607;    3; 1020.2;  959.4;eor
       3379;2018052608;    3; 1019.8;  959.5;eor
       3379;2018052609;    3; 1019.5;  959.5;eor
       3379;2018052610;    3; 1019.2;  959.7;eor
       3379;2018052611;    3; 1018.8;  959.5;eor
       3379;2018052612;    3; 1018.8;  959.5;eor
       3379;2018052613;    3; 1018.7;  959.5;eor
       3379;2018052614;    3; 1018.1;  959.2;eor
       3379;2018052615;    3; 1017.7;  958.8;eor
       3379;2018052616;    3; 1017.6;  958.8;eor
       3379;2018052617;    3; 1017.8;  958.8;eor
       3379;2018052618;    3; 1018.2;  958.9;eor
       3379;2018052619;    3; 1018.9;  959.2;eor
       3379;2018052620;    3; 1019.8;  959.6;eor
       3379;2018052621;    3; 1020.2;  959.8;eor
       3379;2018052622;    3; 1020.4;  959.8;eor
       3379;2018052623;    3; 1020.8;  960.0;eor
       3379;2018052700;    3; 1020.4;  959.5;eor
       3379;2018052701;    3; 1020.0;  959.1;eor
       3379;2018052702;    3; 1019.5;  958.5;eor
       3379;2018052703;    3; 1019.2;  958.2;eor
       3379;2018052704;    3; 1019.1;  958.0;eor
       3379;2018052705;    3; 1019.1;  958.2;eor
       3379;2018052706;    3; 1018.7;  958.4;eor
       3379;2018052707;    3; 1018.4;  958.7;eor
       3379;2018052708;    3; 1018.1;  958.6;eor
       3379;2018052709;    3; 1018.2;  958.8;eor
       3379;2018052710;    3; 1017.2;  958.5;eor
       3379;2018052711;    3; 1017.4;  958.4;eor
       3379;2018052712;    3; 1016.4;  957.8;eor
       3379;2018052713;    3; 1015.9;  957.3;eor
       3379;2018052714;    3; 1015.7;  957.2;eor
       3379;2018052715;    3; 1015.8;  957.2;eor
       3379;2018052716;    3; 1015.2;  956.5;eor
       3379;2018052717;    3; 1015.1;  956.5;eor
       3379;2018052718;    3; 1014.8;  956.1;eor
       3379;2018052719;    3; 1015.8;  956.6;eor
       3379;2018052720;    3; 1016.3;  956.6;eor
       3379;2018052721;    3; 1016.5;  956.5;eor
       3379;2018052722;    3; 1016.8;  956.6;eor
       3379;2018052723;    3; 1016.7;  956.6;eor
       3379;2018052800;    3; 1016.6;  956.2;eor
       3379;2018052801;    3; 1016.6;  956.2;eor
       3379;2018052802;    3; 1016.2;  956.0;eor
       3379;2018052803;    3; 1016.8;  956.1;eor
       3379;2018052804;    3; 1017.6;  956.7;eor
       3379;2018052805;    3; 1017.2;  956.8;eor
       3379;2018052806;    3; 1017.0;  956.9;eor
       3379;2018052807;    3; 1016.9;  957.2;eor
       3379;2018052808;    3; 1016.3;  957.1;eor
       3379;2018052809;    3; 1015.7;  956.8;eor
       3379;2018052810;    3; 1015.1;  956.5;eor
       3379;2018052811;    3; 1014.8;  956.3;eor
       3379;2018052812;    3; 1014.0;  955.9;eor
       3379;2018052813;    3; 1013.4;  955.4;eor
       3379;2018052814;    3; 1012.5;  954.6;eor
       3379;2018052815;    3; 1012.1;  954.3;eor
       3379;2018052816;    3; 1011.8;  953.9;eor
       3379;2018052817;    3; 1012.0;  953.8;eor
       3379;2018052818;    3; 1012.4;  954.0;eor
       3379;2018052819;    3; 1012.7;  954.1;eor
       3379;2018052820;    3; 1013.9;  955.0;eor
       3379;2018052821;    3; 1014.4;  955.2;eor
       3379;2018052822;    3; 1014.1;  954.7;eor
       3379;2018052823;    3; 1014.0;  954.3;eor
       3379;2018052900;    3; 1014.0;  954.2;eor
       3379;2018052901;    3; 1013.8;  953.7;eor
       3379;2018052902;    3; 1013.7;  953.5;eor
       3379;2018052903;    3; 1014.0;  953.6;eor
       3379;2018052904;    3; 1014.1;  953.6;eor
       3379;2018052905;    3; 1013.7;  953.7;eor
       3379;2018052906;    3; 1013.0;  953.5;eor
       3379;2018052907;    3; 1012.8;  953.7;eor
       3379;2018052908;    3; 1012.5;  953.7;eor
       3379;2018052909;    3; 1012.5;  953.7;eor
       3379;2018052910;    3; 1012.3;  953.7;eor
       3379;2018052911;    3; 1012.2;  953.6;eor
       3379;2018052912;    3; 1011.8;  953.4;eor
       3379;2018052913;    3; 1011.5;  953.1;eor
       3379;2018052914;    3; 1011.0;  952.6;eor
       3379;2018052915;    3; 1010.1;  951.9;eor
       3379;2018052916;    3; 1009.8;  951.6;eor
       3379;2018052917;    3; 1009.8;  951.6;eor
       3379;2018052918;    3; 1010.0;  951.7;eor
       3379;2018052919;    3; 1010.7;  952.2;eor
       3379;2018052920;    3; 1011.6;  952.6;eor
       3379;2018052921;    3; 1012.4;  953.2;eor
       3379;2018052922;    3; 1014.1;  954.4;eor
       3379;2018052923;    3; 1014.0;  954.1;eor
       3379;2018053000;    3; 1015.8;  955.5;eor
       3379;2018053001;    3; 1015.2;  954.9;eor
       3379;2018053002;    3; 1014.6;  954.3;eor
       3379;2018053003;    3; 1014.8;  954.5;eor
       3379;2018053004;    3; 1014.7;  954.5;eor
       3379;2018053005;    3; 1014.9;  954.8;eor
       3379;2018053006;    3; 1014.9;  955.0;eor
       3379;2018053007;    3; 1015.5;  955.6;eor
       3379;2018053008;    3; 1015.3;  955.9;eor
       3379;2018053009;    3; 1015.1;  956.0;eor
       3379;2018053010;    3; 1014.7;  955.8;eor
       3379;2018053011;    3; 1014.1;  955.5;eor
       3379;2018053012;    3; 1013.6;  955.1;eor
       3379;2018053013;    3; 1012.8;  954.5;eor
       3379;2018053014;    3; 1012.5;  954.1;eor
       3379;2018053015;    3; 1011.9;  953.7;eor
       3379;2018053016;    3; 1011.2;  953.0;eor
       3379;2018053017;    3; 1011.2;  952.9;eor
       3379;2018053018;    3; 1011.0;  952.6;eor
       3379;2018053019;    3; 1011.3;  952.7;eor
       3379;2018053020;    3; 1011.8;  953.0;eor
       3379;2018053021;    3; 1012.1;  953.2;eor
       3379;2018053022;    3; 1012.7;  953.4;eor
       3379;2018053023;    3; 1012.8;  953.4;eor
       3379;2018053100;    3; 1013.3;  953.8;eor
       3379;2018053101;    3; 1013.5;  953.7;eor
       3379;2018053102;    3; 1013.6;  953.7;eor
       3379;2018053103;    3; 1013.7;  953.6;eor
       3379;2018053104;    3; 1013.7;  953.6;eor
       3379;2018053105;    3; 1013.5;  953.6;eor
