STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       3379;2018112007;    3;   1.0;  83.0;eor
       3379;2018112008;    3;   1.6;  78.0;eor
       3379;2018112009;    3;   2.1;  78.0;eor
       3379;2018112010;    3;   3.1;  72.0;eor
       3379;2018112011;    3;   4.7;  63.0;eor
       3379;2018112012;    3;   5.6;  60.0;eor
       3379;2018112013;    3;   6.1;  59.0;eor
       3379;2018112014;    3;   6.4;  59.0;eor
       3379;2018112015;    3;   5.3;  67.0;eor
       3379;2018112016;    3;   3.8;  76.0;eor
       3379;2018112017;    3;   2.8;  81.0;eor
       3379;2018112018;    3;   2.3;  82.0;eor
       3379;2018112019;    3;   1.5;  85.0;eor
       3379;2018112020;    3;   0.7;  88.0;eor
       3379;2018112021;    3;   0.5;  89.0;eor
       3379;2018112022;    3;  -0.2;  91.0;eor
       3379;2018112023;    3;  -0.6;  92.0;eor
       3379;2018112100;    3;  -0.6;  94.0;eor
       3379;2018112101;    3;  -1.3;  99.0;eor
       3379;2018112102;    3;  -1.2;  99.0;eor
       3379;2018112103;    3;  -1.1; 100.0;eor
       3379;2018112104;    3;  -0.9;  99.0;eor
       3379;2018112105;    3;  -0.7;  98.0;eor
       3379;2018112106;    3;  -0.5;  97.0;eor
       3379;2018112107;    3;  -0.7;  96.0;eor
       3379;2018112108;    3;  -0.6;  96.0;eor
       3379;2018112109;    3;  -0.5;  94.0;eor
       3379;2018112110;    3;  -0.3;  96.0;eor
       3379;2018112111;    3;   0.3;  94.0;eor
       3379;2018112112;    3;   0.5;  91.0;eor
       3379;2018112113;    3;   0.8;  91.0;eor
       3379;2018112114;    3;   0.7;  92.0;eor
       3379;2018112115;    3;   0.6;  92.0;eor
       3379;2018112116;    3;   0.8;  92.0;eor
       3379;2018112117;    3;   1.1;  93.0;eor
       3379;2018112118;    3;   1.2;  92.0;eor
       3379;2018112119;    3;   0.8;  94.0;eor
       3379;2018112120;    3;   0.7;  92.0;eor
       3379;2018112121;    3;   0.7;  92.0;eor
       3379;2018112122;    3;   0.8;  90.0;eor
       3379;2018112123;    3;   0.9;  86.0;eor
       3379;2018112200;    3;   0.9;  84.0;eor
       3379;2018112201;    3;   1.1;  84.0;eor
       3379;2018112202;    3;   1.2;  84.0;eor
       3379;2018112203;    3;   1.0;  84.0;eor
       3379;2018112204;    3;   0.9;  84.0;eor
       3379;2018112205;    3;   0.9;  85.0;eor
       3379;2018112206;    3;   1.1;  87.0;eor
       3379;2018112207;    3;   1.3;  91.0;eor
       3379;2018112208;    3;   1.3;  89.0;eor
       3379;2018112209;    3;   1.1;  89.0;eor
       3379;2018112210;    3;   1.5;  86.0;eor
       3379;2018112211;    3;   3.0;  75.0;eor
       3379;2018112212;    3;   4.4;  70.0;eor
       3379;2018112213;    3;   5.1;  67.0;eor
       3379;2018112214;    3;   5.1;  73.0;eor
       3379;2018112215;    3;   4.8;  76.0;eor
       3379;2018112216;    3;   3.3;  85.0;eor
       3379;2018112217;    3;   2.4;  89.0;eor
       3379;2018112218;    3;   2.1;  94.0;eor
       3379;2018112219;    3;   2.3;  96.0;eor
       3379;2018112220;    3;   2.4;  95.0;eor
       3379;2018112221;    3;   2.4;  95.0;eor
       3379;2018112222;    3;   1.8;  97.0;eor
       3379;2018112223;    3;   1.4;  99.0;eor
       3379;2018112300;    3;   0.7; 100.0;eor
       3379;2018112301;    3;   0.8; 100.0;eor
       3379;2018112302;    3;   0.6;  98.0;eor
       3379;2018112303;    3;   0.4;  99.0;eor
       3379;2018112304;    3;   0.2;  99.0;eor
       3379;2018112305;    3;  -0.2;  96.0;eor
       3379;2018112306;    3;   0.0;  98.0;eor
       3379;2018112307;    3;   0.1;  98.0;eor
       3379;2018112308;    3;   0.2;  97.0;eor
       3379;2018112309;    3;   0.3;  97.0;eor
       3379;2018112310;    3;   0.8;  95.0;eor
       3379;2018112311;    3;   1.7;  91.0;eor
       3379;2018112312;    3;   1.8;  90.0;eor
       3379;2018112313;    3;   2.4;  91.0;eor
       3379;2018112314;    3;   2.1;  91.0;eor
       3379;2018112315;    3;   2.5;  91.0;eor
       3379;2018112316;    3;   2.4;  94.0;eor
       3379;2018112317;    3;   2.4;  95.0;eor
       3379;2018112318;    3;   2.1;  96.0;eor
       3379;2018112319;    3;   2.0;  95.0;eor
       3379;2018112320;    3;   2.1;  95.0;eor
       3379;2018112321;    3;   2.3;  95.0;eor
       3379;2018112322;    3;   2.4;  95.0;eor
       3379;2018112323;    3;   2.3;  94.0;eor
       3379;2018112400;    3;   2.4;  95.0;eor
       3379;2018112401;    3;   2.6;  95.0;eor
       3379;2018112402;    3;   2.9;  95.0;eor
       3379;2018112403;    3;   3.3;  93.0;eor
       3379;2018112404;    3;   3.5;  95.0;eor
       3379;2018112405;    3;   3.3;  93.0;eor
       3379;2018112406;    3;   3.1;  91.0;eor
       3379;2018112407;    3;   3.0;  93.0;eor
       3379;2018112408;    3;   3.2;  94.0;eor
       3379;2018112409;    3;   3.9;  93.0;eor
       3379;2018112410;    3;   5.5;  90.0;eor
       3379;2018112411;    3;   6.4;  90.0;eor
       3379;2018112412;    3;   7.1;  89.0;eor
       3379;2018112413;    3;   7.6;  87.0;eor
       3379;2018112414;    3;   7.5;  85.0;eor
       3379;2018112415;    3;   7.4;  84.0;eor
       3379;2018112416;    3;   6.5;  89.0;eor
       3379;2018112417;    3;   5.8;  91.0;eor
       3379;2018112418;    3;   4.7;  94.0;eor
       3379;2018112419;    3;   3.2;  97.0;eor
       3379;2018112420;    3;   3.4;  97.0;eor
       3379;2018112421;    3;   2.7;  98.0;eor
       3379;2018112422;    3;   2.8;  96.0;eor
       3379;2018112423;    3;   2.4;  97.0;eor
       3379;2018112500;    3;   2.6;  99.0;eor
       3379;2018112501;    3;   2.7;  98.0;eor
       3379;2018112502;    3;   2.7;  99.0;eor
       3379;2018112503;    3;   2.1;  98.0;eor
       3379;2018112504;    3;   0.5;  99.0;eor
       3379;2018112505;    3;   1.6; 100.0;eor
       3379;2018112506;    3;   1.5; 100.0;eor
       3379;2018112507;    3;   1.4;  99.0;eor
       3379;2018112508;    3;   0.9; 100.0;eor
       3379;2018112509;    3;   0.8; 100.0;eor
       3379;2018112510;    3;   1.5; 100.0;eor
       3379;2018112511;    3;   2.1;  99.0;eor
       3379;2018112512;    3;   2.6; 100.0;eor
       3379;2018112513;    3;   3.5;  99.0;eor
       3379;2018112514;    3;   4.0;  98.0;eor
       3379;2018112515;    3;   4.1;  96.0;eor
       3379;2018112516;    3;   3.8;  98.0;eor
       3379;2018112517;    3;   4.0;  96.0;eor
       3379;2018112518;    3;   3.9;  95.0;eor
       3379;2018112519;    3;   3.9;  94.0;eor
       3379;2018112520;    3;   3.7;  95.0;eor
       3379;2018112521;    3;   3.3;  97.0;eor
       3379;2018112522;    3;   3.3;  98.0;eor
       3379;2018112523;    3;   3.4;  98.0;eor
       3379;2018112600;    3;   3.1;  96.0;eor
       3379;2018112601;    3;   3.1;  97.0;eor
       3379;2018112602;    3;   3.1;  97.0;eor
       3379;2018112603;    3;   2.9;  97.0;eor
       3379;2018112604;    3;   2.8;  96.0;eor
       3379;2018112605;    3;   2.7;  97.0;eor
       3379;2018112606;    3;   2.5;  96.0;eor
       3379;2018112607;    3;   2.4;  95.0;eor
       3379;2018112608;    3;   2.7;  97.0;eor
       3379;2018112609;    3;   2.6;  94.0;eor
       3379;2018112610;    3;   3.0;  93.0;eor
       3379;2018112611;    3;   3.1;  93.0;eor
       3379;2018112612;    3;   2.7;  93.0;eor
       3379;2018112613;    3;   2.3;  92.0;eor
       3379;2018112614;    3;   1.9;  94.0;eor
       3379;2018112615;    3;   1.1;  97.0;eor
       3379;2018112616;    3;   0.7;  97.0;eor
       3379;2018112617;    3;   0.5;  98.0;eor
       3379;2018112618;    3;   0.4;  97.0;eor
       3379;2018112619;    3;   0.4;  98.0;eor
       3379;2018112620;    3;   0.4;  98.0;eor
       3379;2018112621;    3;   0.4;  99.0;eor
       3379;2018112622;    3;   0.4;  98.0;eor
       3379;2018112623;    3;   0.4;  98.0;eor
       3379;2018112700;    3;   0.3;  98.0;eor
       3379;2018112701;    3;   0.3;  98.0;eor
       3379;2018112702;    3;   0.3;  99.0;eor
       3379;2018112703;    3;   0.4;  98.0;eor
       3379;2018112704;    3;   0.3;  99.0;eor
       3379;2018112705;    3;   0.4;  98.0;eor
       3379;2018112706;    3;   0.4;  98.0;eor
       3379;2018112707;    3;   0.4;  98.0;eor
       3379;2018112708;    3;   0.5;  96.0;eor
       3379;2018112709;    3;   0.7;  97.0;eor
       3379;2018112710;    3;   1.1;  94.0;eor
       3379;2018112711;    3;   1.1;  92.0;eor
       3379;2018112712;    3;   1.1;  93.0;eor
       3379;2018112713;    3;   0.9;  95.0;eor
       3379;2018112714;    3;   1.3;  93.0;eor
       3379;2018112715;    3;   1.5;  94.0;eor
       3379;2018112716;    3;   1.5;  93.0;eor
       3379;2018112717;    3;   1.6;  94.0;eor
       3379;2018112718;    3;   1.5;  94.0;eor
       3379;2018112719;    3;   1.4;  94.0;eor
       3379;2018112720;    3;   1.5;  93.0;eor
       3379;2018112721;    3;   1.5;  94.0;eor
       3379;2018112722;    3;   1.4;  94.0;eor
       3379;2018112723;    3;   0.5;  95.0;eor
       3379;2018112800;    3;  -0.6;  97.0;eor
       3379;2018112801;    3;  -0.3;  98.0;eor
       3379;2018112802;    3;  -0.3;  99.0;eor
       3379;2018112803;    3;  -0.6;  98.0;eor
       3379;2018112804;    3;  -1.0;  98.0;eor
       3379;2018112805;    3;  -1.7;  97.0;eor
       3379;2018112806;    3;  -1.7;  96.0;eor
       3379;2018112807;    3;  -0.9;  98.0;eor
       3379;2018112808;    3;  -0.5;  95.0;eor
       3379;2018112809;    3;  -0.3;  93.0;eor
       3379;2018112810;    3;   0.2;  91.0;eor
       3379;2018112811;    3;   0.9;  87.0;eor
       3379;2018112812;    3;   0.8;  85.0;eor
       3379;2018112813;    3;   1.0;  85.0;eor
       3379;2018112814;    3;   0.8;  87.0;eor
       3379;2018112815;    3;   0.5;  87.0;eor
       3379;2018112816;    3;   0.2;  87.0;eor
       3379;2018112817;    3;   0.1;  87.0;eor
       3379;2018112818;    3;   0.3;  88.0;eor
       3379;2018112819;    3;   0.0;  90.0;eor
       3379;2018112820;    3;  -0.1;  90.0;eor
       3379;2018112821;    3;  -0.1;  90.0;eor
       3379;2018112822;    3;  -0.1;  91.0;eor
       3379;2018112823;    3;  -0.2;  90.0;eor
       3379;2018112900;    3;  -0.3;  88.0;eor
       3379;2018112901;    3;  -0.5;  90.0;eor
       3379;2018112902;    3;  -0.6;  89.0;eor
       3379;2018112903;    3;  -0.9;  91.0;eor
       3379;2018112904;    3;  -1.1;  92.0;eor
       3379;2018112905;    3;  -1.1;  92.0;eor
       3379;2018112906;    3;  -1.4;  91.0;eor
       3379;2018112907;    3;  -1.7;  91.0;eor
       3379;2018112908;    3;  -0.6;  84.0;eor
       3379;2018112909;    3;  -1.4;  86.0;eor
       3379;2018112910;    3;   0.2;  80.0;eor
       3379;2018112911;    3;   1.4;  73.0;eor
       3379;2018112912;    3;   2.4;  70.0;eor
       3379;2018112913;    3;   1.9;  74.0;eor
       3379;2018112914;    3;   1.3;  79.0;eor
       3379;2018112915;    3;   0.6;  83.0;eor
       3379;2018112916;    3;   0.0;  86.0;eor
       3379;2018112917;    3;  -0.2;  86.0;eor
       3379;2018112918;    3;  -0.4;  87.0;eor
       3379;2018112919;    3;   0.0;  87.0;eor
       3379;2018112920;    3;   0.2;  86.0;eor
       3379;2018112921;    3;  -0.1;  86.0;eor
       3379;2018112922;    3;  -0.1;  87.0;eor
       3379;2018112923;    3;   0.1;  86.0;eor
       3379;2018113000;    3;  -0.3;  87.0;eor
       3379;2018113001;    3;  -0.1;  88.0;eor
       3379;2018113002;    3;   0.0;  88.0;eor
       3379;2018113003;    3;   0.1;  89.0;eor
       3379;2018113004;    3;   0.5;  88.0;eor
       3379;2018113005;    3;   0.8;  89.0;eor
       3379;2018113006;    3;   0.8;  88.0;eor
       3379;2018113007;    3;   0.1;  88.0;eor
       3379;2018113008;    3;   0.5;  88.0;eor
       3379;2018113009;    3;   1.7;  84.0;eor
       3379;2018113010;    3;   2.0;  82.0;eor
       3379;2018113011;    3;   2.6;  83.0;eor
       3379;2018113012;    3;   2.9;  83.0;eor
       3379;2018113013;    3;   3.5;  81.0;eor
       3379;2018113014;    3;   3.5;  82.0;eor
       3379;2018113015;    3;   2.7;  90.0;eor
       3379;2018113016;    3;   2.0;  94.0;eor
       3379;2018113017;    3;   1.8;  95.0;eor
       3379;2018113018;    3;   2.3;  97.0;eor
       3379;2018113019;    3;   2.7;  97.0;eor
       3379;2018113020;    3;   4.7;  97.0;eor
       3379;2018113021;    3;   5.1;  94.0;eor
       3379;2018113022;    3;   5.1;  95.0;eor
       3379;2018113023;    3;   5.1;  96.0;eor
       3379;2018120100;    3;   5.0;  96.0;eor
       3379;2018120101;    3;   5.0;  96.0;eor
       3379;2018120102;    3;   5.3;  94.0;eor
       3379;2018120103;    3;   5.3;  94.0;eor
       3379;2018120104;    3;   4.9;  95.0;eor
       3379;2018120105;    3;   5.0;  95.0;eor
       3379;2018120106;    3;   5.2;  94.0;eor
       3379;2018120107;    3;   5.3;  92.0;eor
       3379;2018120108;    3;   5.6;  92.0;eor
       3379;2018120109;    3;   5.9;  90.0;eor
       3379;2018120110;    3;   6.7;  85.0;eor
       3379;2018120111;    3;   7.7;  77.0;eor
       3379;2018120112;    3;   8.3;  71.0;eor
       3379;2018120113;    3;   8.1;  72.0;eor
       3379;2018120114;    3;   8.0;  75.0;eor
       3379;2018120115;    3;   7.9;  74.0;eor
       3379;2018120116;    3;   7.0;  80.0;eor
       3379;2018120117;    3;   5.7;  87.0;eor
       3379;2018120118;    3;   5.0;  91.0;eor
       3379;2018120119;    3;   5.2;  90.0;eor
       3379;2018120120;    3;   3.8;  93.0;eor
       3379;2018120121;    3;   4.1;  89.0;eor
       3379;2018120122;    3;   4.2;  88.0;eor
       3379;2018120123;    3;   4.5;  86.0;eor
       3379;2018120200;    3;   4.5;  85.0;eor
       3379;2018120201;    3;   4.5;  84.0;eor
       3379;2018120202;    3;   4.5;  84.0;eor
       3379;2018120203;    3;   3.8;  86.0;eor
       3379;2018120204;    3;   3.9;  85.0;eor
       3379;2018120205;    3;   4.6;  80.0;eor
       3379;2018120206;    3;   4.4;  85.0;eor
       3379;2018120207;    3;   5.5;  75.0;eor
       3379;2018120208;    3;   5.1;  79.0;eor
       3379;2018120209;    3;   5.7;  81.0;eor
       3379;2018120210;    3;   5.8;  82.0;eor
       3379;2018120211;    3;   6.6;  83.0;eor
       3379;2018120212;    3;   7.2;  84.0;eor
       3379;2018120213;    3;   8.3;  87.0;eor
       3379;2018120214;    3;   9.9;  83.0;eor
       3379;2018120215;    3;  11.1;  78.0;eor
       3379;2018120216;    3;  11.2;  77.0;eor
       3379;2018120217;    3;  11.3;  78.0;eor
       3379;2018120218;    3;  11.1;  79.0;eor
       3379;2018120219;    3;  10.8;  81.0;eor
       3379;2018120220;    3;  11.4;  79.0;eor
       3379;2018120221;    3;  11.9;  77.0;eor
       3379;2018120222;    3;  11.0;  84.0;eor
       3379;2018120223;    3;  10.2;  92.0;eor
       3379;2018120300;    3;  10.2;  93.0;eor
       3379;2018120301;    3;  10.4;  90.0;eor
       3379;2018120302;    3;  10.7;  82.0;eor
       3379;2018120303;    3;  10.4;  82.0;eor
       3379;2018120304;    3;  10.0;  86.0;eor
       3379;2018120305;    3;  10.7;  83.0;eor
       3379;2018120306;    3;  10.8;  82.0;eor
       3379;2018120307;    3;  11.0;  81.0;eor
       3379;2018120308;    3;  11.4;  80.0;eor
       3379;2018120309;    3;  11.9;  78.0;eor
       3379;2018120310;    3;  12.6;  76.0;eor
       3379;2018120311;    3;  14.0;  68.0;eor
       3379;2018120312;    3;  14.0;  67.0;eor
       3379;2018120313;    3;  14.1;  66.0;eor
       3379;2018120314;    3;  13.8;  68.0;eor
       3379;2018120315;    3;  13.5;  69.0;eor
       3379;2018120316;    3;  13.4;  69.0;eor
       3379;2018120317;    3;  12.9;  72.0;eor
       3379;2018120318;    3;  12.9;  70.0;eor
       3379;2018120319;    3;  13.0;  67.0;eor
       3379;2018120320;    3;  13.2;  62.0;eor
       3379;2018120321;    3;  10.9;  85.0;eor
       3379;2018120322;    3;  11.2;  79.0;eor
       3379;2018120323;    3;  10.6;  78.0;eor
       3379;2018120400;    3;  10.5;  73.0;eor
       3379;2018120401;    3;  10.4;  72.0;eor
       3379;2018120402;    3;  10.4;  71.0;eor
       3379;2018120403;    3;  10.4;  71.0;eor
       3379;2018120404;    3;   9.7;  72.0;eor
       3379;2018120405;    3;   9.1;  75.0;eor
       3379;2018120406;    3;   9.3;  73.0;eor
       3379;2018120407;    3;   8.8;  74.0;eor
       3379;2018120408;    3;   9.4;  73.0;eor
       3379;2018120409;    3;   9.4;  74.0;eor
       3379;2018120410;    3;   8.6;  84.0;eor
       3379;2018120411;    3;   8.4;  80.0;eor
       3379;2018120412;    3;   8.6;  73.0;eor
       3379;2018120413;    3;   8.8;  69.0;eor
       3379;2018120414;    3;   8.5;  68.0;eor
       3379;2018120415;    3;   7.2;  82.0;eor
       3379;2018120416;    3;   6.2;  90.0;eor
       3379;2018120417;    3;   6.3;  92.0;eor
       3379;2018120418;    3;   5.5;  92.0;eor
       3379;2018120419;    3;   5.0;  88.0;eor
       3379;2018120420;    3;   5.0;  88.0;eor
       3379;2018120421;    3;   5.0;  88.0;eor
       3379;2018120422;    3;   4.7;  83.0;eor
       3379;2018120423;    3;   4.6;  87.0;eor
       3379;2018120500;    3;   4.0;  88.0;eor
       3379;2018120501;    3;   3.9;  87.0;eor
       3379;2018120502;    3;   4.0;  89.0;eor
       3379;2018120503;    3;   4.2;  87.0;eor
       3379;2018120504;    3;   4.1;  86.0;eor
       3379;2018120505;    3;   4.1;  87.0;eor
       3379;2018120506;    3;   4.4;  83.0;eor
       3379;2018120507;    3;   4.2;  87.0;eor
       3379;2018120508;    3;   4.2;  89.0;eor
       3379;2018120509;    3;   4.6;  86.0;eor
       3379;2018120510;    3;   5.3;  82.0;eor
       3379;2018120511;    3;   5.8;  80.0;eor
       3379;2018120512;    3;   6.0;  81.0;eor
       3379;2018120513;    3;   5.9;  83.0;eor
       3379;2018120514;    3;   5.8;  84.0;eor
       3379;2018120515;    3;   5.5;  85.0;eor
       3379;2018120516;    3;   5.2;  87.0;eor
       3379;2018120517;    3;   5.0;  88.0;eor
       3379;2018120518;    3;   4.6;  90.0;eor
       3379;2018120519;    3;   4.5;  92.0;eor
       3379;2018120520;    3;   4.2;  93.0;eor
       3379;2018120521;    3;   4.1;  93.0;eor
       3379;2018120522;    3;   4.0;  94.0;eor
       3379;2018120523;    3;   4.0;  91.0;eor
       3379;2018120600;    3;   4.1;  91.0;eor
       3379;2018120601;    3;   4.5;  90.0;eor
       3379;2018120602;    3;   4.6;  93.0;eor
       3379;2018120603;    3;   4.7;  94.0;eor
       3379;2018120604;    3;   6.0;  94.0;eor
       3379;2018120605;    3;   6.5;  95.0;eor
       3379;2018120606;    3;   6.6;  97.0;eor
       3379;2018120607;    3;   6.9;  96.0;eor
       3379;2018120608;    3;   7.8;  90.0;eor
       3379;2018120609;    3;   8.3;  90.0;eor
       3379;2018120610;    3;   9.0;  87.0;eor
       3379;2018120611;    3;   9.5;  84.0;eor
       3379;2018120612;    3;   9.7;  85.0;eor
       3379;2018120613;    3;  11.1;  76.0;eor
       3379;2018120614;    3;  11.3;  72.0;eor
       3379;2018120615;    3;  10.4;  77.0;eor
       3379;2018120616;    3;  10.0;  81.0;eor
       3379;2018120617;    3;   9.6;  83.0;eor
       3379;2018120618;    3;   9.6;  85.0;eor
       3379;2018120619;    3;   9.7;  83.0;eor
       3379;2018120620;    3;   9.5;  83.0;eor
       3379;2018120621;    3;   9.6;  81.0;eor
       3379;2018120622;    3;   9.7;  79.0;eor
       3379;2018120623;    3;  10.0;  77.0;eor
       3379;2018120700;    3;  10.0;  77.0;eor
       3379;2018120701;    3;  10.2;  77.0;eor
       3379;2018120702;    3;  10.3;  75.0;eor
       3379;2018120703;    3;  10.4;  75.0;eor
       3379;2018120704;    3;  10.6;  74.0;eor
       3379;2018120705;    3;  10.8;  73.0;eor
       3379;2018120706;    3;  10.7;  74.0;eor
       3379;2018120707;    3;  10.6;  74.0;eor
       3379;2018120708;    3;  10.9;  73.0;eor
       3379;2018120709;    3;  11.4;  71.0;eor
       3379;2018120710;    3;  11.9;  70.0;eor
       3379;2018120711;    3;  12.2;  69.0;eor
       3379;2018120712;    3;  12.6;  65.0;eor
       3379;2018120713;    3;  13.1;  62.0;eor
       3379;2018120714;    3;  13.4;  60.0;eor
       3379;2018120715;    3;  12.6;  62.0;eor
       3379;2018120716;    3;  11.5;  70.0;eor
       3379;2018120717;    3;  10.9;  73.0;eor
       3379;2018120718;    3;  10.1;  75.0;eor
       3379;2018120719;    3;   9.5;  77.0;eor
       3379;2018120720;    3;   9.4;  77.0;eor
       3379;2018120721;    3;  10.3;  72.0;eor
       3379;2018120722;    3;  10.7;  67.0;eor
       3379;2018120723;    3;  10.5;  67.0;eor
       3379;2018120800;    3;   8.3;  68.0;eor
       3379;2018120801;    3;   7.3;  67.0;eor
       3379;2018120802;    3;   6.5;  69.0;eor
       3379;2018120803;    3;   6.0;  65.0;eor
       3379;2018120804;    3;   5.5;  72.0;eor
       3379;2018120805;    3;   5.0;  72.0;eor
       3379;2018120806;    3;   5.1;  66.0;eor
       3379;2018120807;    3;   4.9;  67.0;eor
       3379;2018120808;    3;   5.5;  63.0;eor
       3379;2018120809;    3;   5.9;  63.0;eor
       3379;2018120810;    3;   6.9;  57.0;eor
       3379;2018120811;    3;   7.5;  54.0;eor
       3379;2018120812;    3;   7.8;  52.0;eor
       3379;2018120813;    3;   7.7;  53.0;eor
       3379;2018120814;    3;   7.8;  54.0;eor
       3379;2018120815;    3;   7.3;  58.0;eor
       3379;2018120816;    3;   7.0;  63.0;eor
       3379;2018120817;    3;   7.1;  64.0;eor
       3379;2018120818;    3;   6.9;  67.0;eor
       3379;2018120819;    3;   7.5;  63.0;eor
       3379;2018120820;    3;   7.9;  60.0;eor
       3379;2018120821;    3;   7.8;  60.0;eor
       3379;2018120822;    3;   8.0;  61.0;eor
       3379;2018120823;    3;   8.0;  67.0;eor
       3379;2018120900;    3;   8.0;  69.0;eor
       3379;2018120901;    3;   8.1;  71.0;eor
       3379;2018120902;    3;   8.9;  71.0;eor
       3379;2018120903;    3;   8.8;  73.0;eor
       3379;2018120904;    3;   7.6;  83.0;eor
       3379;2018120905;    3;   8.3;  76.0;eor
       3379;2018120906;    3;   4.6;  90.0;eor
       3379;2018120907;    3;   4.9;  90.0;eor
       3379;2018120908;    3;   5.4;  82.0;eor
       3379;2018120909;    3;   5.5;  81.0;eor
       3379;2018120910;    3;   6.5;  74.0;eor
       3379;2018120911;    3;   7.1;  69.0;eor
       3379;2018120912;    3;   6.7;  74.0;eor
       3379;2018120913;    3;   5.6;  83.0;eor
       3379;2018120914;    3;   5.9;  84.0;eor
       3379;2018120915;    3;   6.3;  78.0;eor
       3379;2018120916;    3;   5.0;  87.0;eor
       3379;2018120917;    3;   5.3;  85.0;eor
       3379;2018120918;    3;   5.0;  88.0;eor
       3379;2018120919;    3;   5.4;  89.0;eor
       3379;2018120920;    3;   5.4;  89.0;eor
       3379;2018120921;    3;   5.4;  88.0;eor
       3379;2018120922;    3;   4.6;  88.0;eor
       3379;2018120923;    3;   4.5;  91.0;eor
       3379;2018121000;    3;   4.3;  91.0;eor
       3379;2018121001;    3;   4.6;  89.0;eor
       3379;2018121002;    3;   4.3;  91.0;eor
       3379;2018121003;    3;   3.3;  89.0;eor
       3379;2018121004;    3;   1.2;  96.0;eor
       3379;2018121005;    3;   1.3;  97.0;eor
       3379;2018121006;    3;   2.4;  94.0;eor
       3379;2018121007;    3;   3.0;  86.0;eor
       3379;2018121008;    3;   3.0;  87.0;eor
       3379;2018121009;    3;   3.0;  84.0;eor
       3379;2018121010;    3;   3.0;  84.0;eor
       3379;2018121011;    3;   3.2;  83.0;eor
       3379;2018121012;    3;   2.8;  86.0;eor
       3379;2018121013;    3;   3.0;  88.0;eor
       3379;2018121014;    3;   3.2;  83.0;eor
       3379;2018121015;    3;   2.8;  85.0;eor
       3379;2018121016;    3;   2.8;  85.0;eor
       3379;2018121017;    3;   2.7;  81.0;eor
       3379;2018121018;    3;   2.8;  80.0;eor
       3379;2018121019;    3;   2.9;  76.0;eor
       3379;2018121020;    3;   2.5;  83.0;eor
       3379;2018121021;    3;   0.6;  95.0;eor
       3379;2018121022;    3;   0.8;  91.0;eor
       3379;2018121023;    3;   0.7;  91.0;eor
       3379;2018121100;    3;   0.7;  88.0;eor
       3379;2018121101;    3;   0.8;  88.0;eor
       3379;2018121102;    3;   0.8;  88.0;eor
       3379;2018121103;    3;   0.8;  86.0;eor
       3379;2018121104;    3;   0.9;  85.0;eor
       3379;2018121105;    3;   1.0;  83.0;eor
       3379;2018121106;    3;   1.0;  84.0;eor
       3379;2018121107;    3;   1.0;  83.0;eor
       3379;2018121108;    3;   0.2;  95.0;eor
       3379;2018121109;    3;   1.0;  84.0;eor
       3379;2018121110;    3;   1.4;  83.0;eor
       3379;2018121111;    3;   1.7;  80.0;eor
       3379;2018121112;    3;   1.0;  92.0;eor
       3379;2018121113;    3;   1.1;  90.0;eor
       3379;2018121114;    3;   1.3;  87.0;eor
       3379;2018121115;    3;   1.2;  85.0;eor
       3379;2018121116;    3;   1.2;  86.0;eor
       3379;2018121117;    3;   1.2;  87.0;eor
       3379;2018121118;    3;   1.3;  85.0;eor
       3379;2018121119;    3;   1.1;  87.0;eor
       3379;2018121120;    3;   1.0;  86.0;eor
       3379;2018121121;    3;   1.0;  85.0;eor
       3379;2018121122;    3;   0.8;  83.0;eor
       3379;2018121123;    3;   0.4;  86.0;eor
       3379;2018121200;    3;   0.3;  85.0;eor
       3379;2018121201;    3;   0.4;  85.0;eor
       3379;2018121202;    3;   0.4;  84.0;eor
       3379;2018121203;    3;   0.4;  83.0;eor
       3379;2018121204;    3;   0.3;  82.0;eor
       3379;2018121205;    3;   0.0;  87.0;eor
       3379;2018121206;    3;  -0.3;  93.0;eor
       3379;2018121207;    3;  -0.3;  94.0;eor
       3379;2018121208;    3;   0.0;  93.0;eor
       3379;2018121209;    3;   0.2;  91.0;eor
       3379;2018121210;    3;   0.4;  88.0;eor
       3379;2018121211;    3;   0.7;  88.0;eor
       3379;2018121212;    3;   0.7;  89.0;eor
       3379;2018121213;    3;   1.1;  90.0;eor
       3379;2018121214;    3;   1.2;  88.0;eor
       3379;2018121215;    3;   1.1;  88.0;eor
       3379;2018121216;    3;   1.1;  88.0;eor
       3379;2018121217;    3;   1.0;  90.0;eor
       3379;2018121218;    3;   0.9;  90.0;eor
       3379;2018121219;    3;   0.8;  88.0;eor
       3379;2018121220;    3;   0.5;  89.0;eor
       3379;2018121221;    3;   0.0;  90.0;eor
       3379;2018121222;    3;   0.0;  89.0;eor
       3379;2018121223;    3;   0.0;  90.0;eor
       3379;2018121300;    3;  -0.1;  90.0;eor
       3379;2018121301;    3;  -0.1;  90.0;eor
       3379;2018121302;    3;  -0.1;  85.0;eor
       3379;2018121303;    3;  -0.7;  85.0;eor
       3379;2018121304;    3;  -0.9;  86.0;eor
       3379;2018121305;    3;  -0.9;  86.0;eor
       3379;2018121306;    3;  -0.9;  87.0;eor
       3379;2018121307;    3;  -0.9;  87.0;eor
       3379;2018121308;    3;  -0.7;  86.0;eor
       3379;2018121309;    3;  -0.5;  84.0;eor
       3379;2018121310;    3;  -0.4;  82.0;eor
